city,state,zip,price,sqft,bedrooms,bathrooms
Los Angeles,CA,90006,1090000,2853.0,6.0,4.0
Los Angeles,CA,90006,2299000,690.0,12.0,6.0
Los Angeles,CA,90006,1500000,6398.0,NA,NA
Los Angeles,CA,90006,848000,3480.0,0,NA
Los Angeles,CA,90006,899000,1680.0,4.0,3.0
Los Angeles,CA,90006,733000,2202.0,4.0,2.0
Los Angeles,CA,90006,627000,1820.0,4.0,3.0
Los Angeles,CA,90006,1317000,2603.0,7.0,7.0
Los Angeles,CA,90006,655000,1282.0,3.0,2.0
Los Angeles,CA,90006,575000,1260.0,3.0,2.0
Los Angeles,CA,90006,1200000,2478.0,4.0,3.0
Los Angeles,CA,90006,664000,1316.0,2.0,2.0
Los Angeles,CA,90006,1050000,4232.0,8.0,4.0
Los Angeles,CA,90006,1150000,1575.0,3.0,3.0
Los Angeles,CA,90006,1600000,880.0,7.0,5.0
Los Angeles,CA,90006,1415000,6000.0,0,NA
Los Angeles,CA,90006,1415000,6000.0,0,NA
Los Angeles,CA,90006,699750,1327.0,3.0,2.0
Los Angeles,CA,90006,1790000,3314.0,8.0,5.0
Los Angeles,CA,90006,870000,1360.0,3.0,2.0
Los Angeles,CA,90006,2780000,6216.0,8.0,8.0
Los Angeles,CA,90006,2250000,6616.0,8.0,11.0
Los Angeles,CA,90006,875000,4992.0,8.0,4.0
Los Angeles,CA,90006,958000,2858.0,6.0,5.0
Los Angeles,CA,90006,1549000,5800.0,10.0,6.0
Los Angeles,CA,90006,638000,1370.0,3.0,2.0
Los Angeles,CA,90006,2990000,6200.0,12.0,12.0
Los Angeles,CA,90006,1475000,6410.0,10.0,10.0
Los Angeles,CA,90006,899500,2655.0,5.0,4.0
Los Angeles,CA,90006,709000,1383.0,3.0,2.0
Los Angeles,CA,90006,1450000,4589.0,8.0,8.0
Los Angeles,CA,90006,899000,3564.0,8.0,4.0
Los Angeles,CA,90006,819000,2024.0,0,NA
Los Angeles,CA,90006,1830000,5563.0,8.0,11.0
Los Angeles,CA,90006,1373000,3050.0,6.0,4.0
Los Angeles,CA,90006,830000,3164.0,4.0,4.0
Los Angeles,CA,90006,929900,3482.0,7.0,3.0
Los Angeles,CA,90006,815000,2067.0,5.0,5.0
Los Angeles,CA,90006,1099000,3382.0,4.0,3.0
Los Angeles,CA,90006,2549000,6710.0,4.0,12.0
Los Angeles,CA,90006,899900,4222.0,0,NA
Los Angeles,CA,90006,1090000,840.0,2.0,1.0
Los Angeles,CA,90006,1275000,448.0,2.0,2.0
Los Angeles,CA,90006,1399000,3540.0,6.0,4.0
Los Angeles,CA,90006,1097900,3492.0,7.0,4.0
Los Angeles,CA,90006,950000,2627.0,6.0,3.0
Los Angeles,CA,90006,900000,2754.0,0,NA
Los Angeles,CA,90006,999500,4506.0,8.0,4.0
Los Angeles,CA,90006,NA,1383.0,3.0,2.0
Los Angeles,CA,90006,NA,3366.0,4.0,2.0
Los Angeles,CA,90006,NA,1216.0,1.0,2.0
Los Angeles,CA,90006,NA,1950.0,6.0,3.0
Los Angeles,CA,90006,NA,1848.0,2.0,2.0
Los Angeles,CA,90006,NA,2956.0,4.0,1.0
Los Angeles,CA,90006,NA,3169.0,2.0,5.0
Los Angeles,CA,90006,NA,2722.0,4.0,4.0
Los Angeles,CA,90006,NA,1049.0,2.0,1.0
Los Angeles,CA,90006,NA,1500.0,2.0,2.0
Los Angeles,CA,90006,NA,1363.0,2.0,1.0
Los Angeles,CA,90007,19000000,23510.0,0,NA
Los Angeles,CA,90007,1995000,8400.0,0,NA
Los Angeles,CA,90007,659000,2680.0,2.0,2.0
Los Angeles,CA,90007,1399000,4380.0,4.0,4.0
Los Angeles,CA,90007,749900,2184.0,0,NA
Los Angeles,CA,90007,634400,3120.0,0,NA
Los Angeles,CA,90007,1100000,3690.0,8.0,5.0
Los Angeles,CA,90007,950888,2752.0,0,NA
Los Angeles,CA,90007,799000,2589.0,5.0,2.0
Los Angeles,CA,90007,750000,2635.0,6.0,2.0
Los Angeles,CA,90007,560000,1050.0,3.0,2.0
Los Angeles,CA,90007,651000,2078.0,3.0,2.0
Los Angeles,CA,90007,2300000,9273.0,0,NA
Los Angeles,CA,90007,540000,1600.0,0,NA
Los Angeles,CA,90007,1190000,2236.0,5.0,4.0
Los Angeles,CA,90007,650000,1036.0,2.0,1.0
Los Angeles,CA,90007,900000,3061.0,5.0,3.0
Los Angeles,CA,90007,605000,1582.0,4.0,2.0
Los Angeles,CA,90007,1150000,NA,5.0,4.0
Los Angeles,CA,90007,800000,2700.0,5.0,4.0
Los Angeles,CA,90007,700000,1633.0,5.0,3.0
Los Angeles,CA,90007,2199900,1280.0,0,NA
Los Angeles,CA,90007,729000,3807.0,6.0,4.0
Los Angeles,CA,90007,739000,2628.0,4.0,4.0
Los Angeles,CA,90007,979990,3456.0,7.0,4.0
Los Angeles,CA,90007,1380000,4104.0,6.0,5.0
Los Angeles,CA,90007,1599000,1.0,0,NA
Los Angeles,CA,90007,995000,3032.0,5.0,3.0
Los Angeles,CA,90007,865000,2454.0,0,NA
Los Angeles,CA,90007,695000,1460.0,0,NA
Los Angeles,CA,90007,NA,2736.0,4.0,2.0
Los Angeles,CA,90007,NA,2142.0,5.0,2.0
Los Angeles,CA,90007,NA,1196.0,2.0,1.0
Los Angeles,CA,90007,NA,1035.0,2.0,1.0
Los Angeles,CA,90007,NA,2191.0,3.0,3.0
Los Angeles,CA,90007,NA,3756.0,7.0,3.0
Los Angeles,CA,90007,NA,770.0,2.0,1.0
Los Angeles,CA,90007,NA,1738.0,3.0,1.0
Los Angeles,CA,90007,NA,2628.0,4.0,4.0
Los Angeles,CA,90007,NA,2336.0,4.0,1.0
Los Angeles,CA,90007,NA,2775.0,6.0,6.0
Los Angeles,CA,90007,NA,2037.0,6.0,3.0
Los Angeles,CA,90008,689900,1452.0,4.0,3.0
Los Angeles,CA,90008,849000,1589.0,4.0,2.0
Baldwin Hills,CA,90008,458999,1100.0,2.0,2.0
Los Angeles,CA,90008,540000,1150.0,2.0,2.0
Los Angeles,CA,90008,675000,1396.0,3.0,2.0
Los Angeles,CA,90008,785990,2543.0,4.0,2.0
Los Angeles,CA,90008,875000,2113.0,3.0,2.0
Los Angeles,CA,90008,475000,1134.0,2.0,1.0
Los Angeles,CA,90008,676000,1684.0,2.0,2.0
Los Angeles,CA,90008,1995000,5179.0,4.0,5.0
Los Angeles,CA,90008,1188000,2056.0,3.0,3.0
View Park,CA,90008,1300000,4024.0,4.0,4.0
Los Angeles,CA,90008,345000,8816.0,NA,NA
Los Angeles,CA,90008,350000,4051.0,NA,NA
Los Angeles,CA,90008,646000,1851.0,2.0,2.0
Los Angeles,CA,90008,1170000,3646.0,4.0,3.0
Los Angeles,CA,90008,678888,1594.0,2.0,2.0
Los Angeles,CA,90008,790000,1151.0,3.0,1.0
Los Angeles,CA,90008,769950,1608.0,3.0,2.0
Los Angeles,CA,90008,478000,1020.0,2.0,2.0
Los Angeles,CA,90008,708900,1311.0,2.0,2.0
Los Angeles,CA,90008,735000,1536.0,3.0,2.0
Los Angeles,CA,90008,1450000,5762.0,10.0,NA
Los Angeles,CA,90008,1049000,2153.0,4.0,3.0
Los Angeles,CA,90008,2780000,9133.0,10.0,8.0
LOS ANGELES,CA,90008,679900,NA,NA,NA
Los Angeles,CA,90008,499000,936.0,2.0,1.0
Los Angeles,CA,90008,765000,1570.0,3.0,2.0
Los Angeles,CA,90008,859000,3332.0,8.0,4.0
Los Angeles,CA,90008,573999,1254.0,2.0,2.0
View Park,CA,90008,1153000,3004.0,3.0,3.0
Los Angeles,CA,90008,749000,2380.0,4.0,2.0
Los Angeles,CA,90008,734900,1643.0,3.0,2.0
Los Angeles,CA,90008,1700000,NA,1.0,1.0
View Park,CA,90008,1999999,3897.0,4.0,4.0
Los Angeles,CA,90008,NA,736.0,1.0,1.0
Los Angeles,CA,90008,NA,2415.0,3.0,3.0
Los Angeles,CA,90008,NA,1134.0,2.0,1.0
Los Angeles,CA,90008,NA,1804.0,5.0,3.0
Los Angeles,CA,90008,NA,1112.0,2.0,1.0
Los Angeles,CA,90008,NA,1846.0,2.0,2.0
Los Angeles,CA,90008,NA,5474.0,8.0,4.0
Los Angeles,CA,90008,NA,13072.0,6.0,5.0
View Park,CA,90008,NA,3170.0,3.0,4.0
Los Angeles,CA,90008,NA,1650.0,2.0,2.0
View Park,CA,90008,NA,5504.0,6.0,4.0
Los Angeles,CA,90008,NA,886.0,2.0,1.0
Los Angeles,CA,90008,NA,1843.0,1.0,2.0
Los Angeles,CA,90008,NA,1512.0,3.0,2.0
Los Angeles,CA,90008,NA,1392.0,2.0,2.0
Los Angeles,CA,90008,NA,2452.0,3.0,2.0
Los Angeles,CA,90008,NA,3050.0,4.0,3.0
Los Angeles,CA,90008,NA,3636.0,4.0,4.0
Los Angeles,CA,90008,NA,2078.0,6.0,4.0
Los Angeles,CA,90008,NA,3375.0,4.0,3.0
Los Angeles,CA,90008,NA,1078.0,3.0,1.0
Los Angeles,CA,90008,NA,1192.0,2.0,1.0
Los Angeles,CA,90008,NA,2243.0,3.0,2.0
Los Angeles,CA,90008,NA,1650.0,2.0,2.0
Los Angeles,CA,90008,NA,2121.0,3.0,2.0
Los Angeles,CA,90008,NA,1663.0,4.0,3.0
View Park,CA,90008,NA,4102.0,4.0,5.0
Los Angeles,CA,90008,NA,1977.0,3.0,2.0
Los Angeles,CA,90008,NA,1996.0,3.0,2.0
Los Angeles,CA,90008,NA,590.0,1.0,1.0
Los Angeles,CA,90008,NA,1537.0,2.0,1.0
Los Angeles,CA,90008,NA,13072.0,6.0,5.0
View Park,CA,90008,NA,3170.0,3.0,4.0
Los Angeles,CA,90008,NA,1943.0,3.0,3.0
Los Angeles,CA,90008,NA,1451.0,3.0,1.0
Los Angeles,CA,90008,NA,1151.0,2.0,3.0
Los Angeles,CA,90008,NA,1406.0,3.0,2.0
Los Angeles,CA,90008,NA,1672.0,3.0,2.0
Los Angeles,CA,90008,NA,2623.0,4.0,4.0
Los Angeles,CA,90008,NA,1112.0,2.0,1.0
Los Angeles,CA,90008,NA,2415.0,3.0,3.0
Los Angeles,CA,90008,NA,1134.0,2.0,1.0
Los Angeles,CA,90010,889000,1430.0,2.0,2.0
Los Angeles,CA,90010,557000,910.0,2.0,2.0
Los Angeles,CA,90010,695000,1290.0,2.0,2.0
Los Angeles,CA,90010,1299500,1700.0,3.0,3.0
Los Angeles,CA,90010,1995000,2481.0,3.0,4.0
Los Angeles,CA,90010,589000,830.0,1.0,1.0
Los Angeles,CA,90010,1389000,2690.0,3.0,4.0
Los Angeles,CA,90010,2500000,2810.0,3.0,4.0
Los Angeles,CA,90010,1695000,2553.0,3.0,3.0
Los Angeles,CA,90010,659000,1010.0,2.0,2.0
Los Angeles,CA,90010,NA,1977.0,2.0,2.0
Los Angeles,CA,90011,190000,800.0,2.0,2.0
Los Angeles,CA,90011,330000,1712.0,4.0,2.0
Los Angeles,CA,90011,270000,616.0,2.0,1.0
Los Angeles,CA,90011,579000,2561.0,0,NA
Los Angeles,CA,90011,325000,1179.0,2.0,1.0
Los Angeles,CA,90011,950000,1320.0,10.0,6.0
Los Angeles,CA,90011,565000,110.0,5.0,3.0
Los Angeles,CA,90011,460000,2044.0,0,NA
Los Angeles,CA,90011,435000,1528.0,4.0,2.0
Los Angeles,CA,90011,699999,1988.0,0,NA
Los Angeles,CA,90011,440000,1404.0,0,NA
Los Angeles,CA,90011,400000,1086.0,3.0,1.0
Los Angeles,CA,90011,500900,1846.0,3.0,1.0
Los Angeles,CA,90011,449900,1848.0,5.0,3.0
Los Angeles,CA,90011,540000,2610.0,4.0,NA
Los Angeles,CA,90011,428000,2170.0,7.0,4.0
Los Angeles,CA,90011,849000,2806.0,9.0,5.0
Los Angeles,CA,90011,419990,1778.0,4.0,3.0
Los Angeles,CA,90011,450000,2101.0,6.0,2.0
Los Angeles,CA,90011,475000,1726.0,0,NA
Los Angeles,CA,90011,389000,910.0,2.0,1.0
Los Angeles,CA,90011,670000,3160.0,0,NA
Los Angeles,CA,90011,2400000,9542.0,0,NA
Los Angeles,CA,90011,230000,3458.0,NA,NA
Los Angeles,CA,90011,395000,1840.0,0,NA
Los Angeles,CA,90011,495000,2065.0,6.0,3.0
Los Angeles,CA,90011,1550000,5392.0,10.0,8.0
Los Angeles,CA,90011,529900,1820.0,0,NA
Los Angeles,CA,90011,419900,1767.0,0,NA
Los Angeles,CA,90011,1100000,3187.0,0,NA
Los Angeles,CA,90011,525000,1114.0,4.0,3.0
Los Angeles,CA,90011,500000,1150.0,2.0,1.0
Los Angeles,CA,90011,478000,1772.0,0,NA
Los Angeles,CA,90011,700000,2302.0,3.0,2.0
Los Angeles,CA,90011,513000,1344.0,0,NA
Los Angeles,CA,90011,699900,NA,NA,NA
Los Angeles,CA,90011,510000,1740.0,0,NA
Los Angeles,CA,90011,664900,3277.0,0,NA
Los Angeles,CA,90011,369999,1248.0,3.0,2.0
Los Angeles,CA,90011,288000,780.0,2.0,2.0
Los Angeles,CA,90011,385000,1761.0,3.0,1.0
Los Angeles,CA,90011,520000,2558.0,5.0,4.0
Los Angeles,CA,90011,374000,1248.0,0,NA
Los Angeles,CA,90011,399900,1056.0,5.0,3.0
Los Angeles,CA,90011,349900,1113.0,3.0,2.0
Los Angeles,CA,90011,400000,NA,0,NA
Los Angeles,CA,90011,281000,766.0,1.0,1.0
Los Angeles,CA,90011,456000,1616.0,2.0,2.0
Los Angeles,CA,90011,365500,1140.0,2.0,1.0
Los Angeles,CA,90011,469000,1544.0,4.0,2.0
Los Angeles,CA,90011,394800,1296.0,3.0,2.0
Los Angeles,CA,90011,445000,1666.0,0,NA
Los Angeles,CA,90011,700000,2438.0,8.0,4.0
Los Angeles,CA,90011,849900,4082.0,10.0,5.0
Los Angeles,CA,90011,520000,1775.0,2.0,1.0
Los Angeles,CA,90011,390000,1449.0,0,NA
Los Angeles,CA,90011,439000,1660.0,0,NA
Los Angeles,CA,90011,600000,3580.0,8.0,4.0
Los Angeles,CA,90011,350000,1052.0,2.0,1.0
Los Angeles,CA,90011,530000,1982.0,0,NA
Los Angeles,CA,90011,599999,3226.0,8.0,3.0
Los Angeles,CA,90011,407000,1210.0,4.0,2.0
Los Angeles,CA,90011,370000,1056.0,0,NA
Los Angeles,CA,90011,700000,1638.0,3.0,1.0
Los Angeles,CA,90011,588000,2136.0,2.0,NA
Los Angeles,CA,90011,529000,1453.0,4.0,2.0
Los Angeles,CA,90011,548000,2900.0,6.0,4.0
Los Angeles,CA,90011,945000,3248.0,0,NA
Los Angeles,CA,90011,549900,1714.0,0,NA
Los Angeles,CA,90011,620000,1400.0,5.0,4.0
Los Angeles,CA,90011,488888,2078.0,0,NA
Los Angeles,CA,90011,648000,2732.0,0,NA
Los Angeles,CA,90011,499999,1582.0,0,NA
Los Angeles,CA,90011,499999,1584.0,0,NA
Los Angeles,CA,90011,600000,1593.0,5.0,3.0
Los Angeles,CA,90011,395000,1769.0,0,NA
Los Angeles,CA,90011,529000,1500.0,4.0,2.0
Los Angeles,CA,90011,649000,5728.0,NA,NA
Los Angeles,CA,90011,459000,1662.0,0,NA
Los Angeles,CA,90011,469000,1926.0,0,NA
Los Angeles,CA,90011,575000,2862.0,0,NA
Los Angeles,CA,90011,649000,3124.0,5.0,5.0
Los Angeles,CA,90011,695000,3009.0,7.0,4.0
Los Angeles,CA,90011,459900,2100.0,0,NA
Los Angeles,CA,90011,675000,2028.0,0,NA
Los Angeles,CA,90011,459000,1616.0,0,NA
Los Angeles,CA,90011,850000,3024.0,8.0,4.0
Los Angeles,CA,90011,875000,2328.0,5.0,4.0
Los Angeles,CA,90011,915000,3024.0,0,NA
Los Angeles,CA,90011,589000,2020.0,4.0,4.0
Los Angeles,CA,90011,2100000,6494.0,0,NA
Los Angeles,CA,90011,639000,3403.0,0,NA
Los Angeles,CA,90011,600000,NA,0,NA
Los Angeles,CA,90011,598000,3065.0,0,NA
Los Angeles,CA,90011,725000,2250.0,4.0,4.0
Los Angeles,CA,90011,720000,4830.0,0,NA
Los Angeles,CA,90011,NA,1144.0,2.0,1.0
Los Angeles,CA,90011,NA,772.0,2.0,1.0
Los Angeles,CA,90011,NA,2203.0,6.0,4.0
Los Angeles,CA,90011,NA,1240.0,2.0,1.0
Los Angeles,CA,90011,NA,1286.0,3.0,2.0
Los Angeles,CA,90011,NA,2517.0,3.0,3.0
Los Angeles,CA,90011,NA,1300.0,3.0,2.0
Los Angeles,CA,90011,NA,1068.0,3.0,1.0
Los Angeles,CA,90011,NA,1376.0,3.0,1.0
Los Angeles,CA,90011,NA,735.0,1.0,1.0
Los Angeles,CA,90011,NA,1728.0,2.0,2.0
Los Angeles,CA,90011,NA,1800.0,6.0,2.0
Los Angeles,CA,90011,NA,1020.0,2.0,1.0
Los Angeles,CA,90011,NA,1512.0,4.0,2.0
Los Angeles,CA,90011,NA,2170.0,7.0,4.0
Los Angeles,CA,90011,NA,1284.0,3.0,1.0
Los Angeles,CA,90011,NA,1615.0,4.0,2.0
Los Angeles,CA,90011,NA,1072.0,2.0,2.0
Los Angeles,CA,90011,NA,1764.0,5.0,1.0
Los Angeles,CA,90011,NA,2142.0,6.0,2.0
Los Angeles,CA,90011,NA,1289.0,3.0,2.0
Los Angeles,CA,90011,NA,1020.0,3.0,1.0
Los Angeles,CA,90011,NA,1548.0,4.0,2.0
LOS ANGELES,CA,90011,NA,NA,NA,NA
Los Angeles,CA,90011,NA,914.0,3.0,1.0
Los Angeles,CA,90011,NA,1000.0,2.0,1.0
Los Angeles,CA,90011,NA,1682.0,3.0,1.0
Los Angeles,CA,90011,NA,2000.0,2.0,3.0
Los Angeles,CA,90011,NA,2038.0,5.0,2.0
Los Angeles,CA,90011,NA,4320.0,6.0,4.0
Los Angeles,CA,90011,NA,1682.0,3.0,1.0
Los Angeles,CA,90011,NA,1705.0,5.0,3.0
Los Angeles,CA,90011,NA,1132.0,4.0,2.0
Los Angeles,CA,90011,NA,1006.0,3.0,1.0
Los Angeles,CA,90011,NA,772.0,2.0,1.0
Los Angeles,CA,90011,NA,916.0,2.0,1.0
Los Angeles,CA,90011,NA,1083.0,2.0,1.0
Los Angeles,CA,90011,NA,4072.0,9.0,4.0
Los Angeles,CA,90011,NA,1130.0,2.0,1.0
Los Angeles,CA,90011,NA,1224.0,2.0,2.0
LOS ANGELES,CA,90011,NA,NA,NA,NA
LOS ANGELES,CA,90011,NA,2952.0,6.0,6.0
Los Angeles,CA,90011,NA,1516.0,3.0,2.0
Los Angeles,CA,90011,NA,1776.0,4.0,3.0
Los Angeles,CA,90011,NA,1144.0,2.0,1.0
Los Angeles,CA,90011,NA,2203.0,6.0,4.0
Los Angeles,CA,90011,NA,1138.0,3.0,2.0
Los Angeles,CA,90011,NA,1928.0,4.0,2.0
Los Angeles,CA,90011,NA,1256.0,4.0,2.0
Los Angeles,CA,90011,NA,552.0,1.0,1.0
Los Angeles,CA,90011,NA,2994.0,8.0,4.0
Los Angeles,CA,90011,NA,1292.0,3.0,1.0
Los Angeles,CA,90011,NA,2926.0,7.0,3.0
Los Angeles,CA,90011,NA,1898.0,5.0,3.0
Los Angeles,CA,90011,NA,1083.0,2.0,1.0
Los Angeles,CA,90011,NA,1516.0,3.0,2.0
Los Angeles,CA,90011,NA,1776.0,4.0,3.0
Los Angeles,CA,90011,NA,552.0,1.0,1.0
Los Angeles,CA,90012,500000,1040.0,0,1.0
Los Angeles,CA,90012,608000,870.0,1.0,1.0
Los Angeles,CA,90012,639000,1042.0,2.0,2.0
Los Angeles,CA,90012,359000,800.0,1.0,1.0
Los Angeles,CA,90012,1050000,1234.0,2.0,2.0
Los Angeles,CA,90012,435000,837.0,1.0,1.0
Los Angeles,CA,90012,475000,1403.0,3.0,2.0
Los Angeles,CA,90012,485000,970.0,2.0,2.0
Los Angeles,CA,90012,539900,792.0,1.0,1.0
Los Angeles,CA,90012,689000,1234.0,2.0,2.0
Los Angeles,CA,90012,450000,1200.0,3.0,2.0
Los Angeles,CA,90012,695000,1066.0,2.0,1.0
Los Angeles,CA,90012,450000,770.0,0,1.0
Los Angeles,CA,90012,517000,908.0,1.0,1.0
Los Angeles,CA,90012,345000,690.0,1.0,1.0
Los Angeles,CA,90012,789000,1623.0,2.0,2.0
Los Angeles,CA,90012,595000,1040.0,0,1.0
Los Angeles,CA,90012,459000,970.0,2.0,2.0
Los Angeles,CA,90012,569000,908.0,2.0,1.0
Los Angeles,CA,90012,649000,900.0,2.0,1.0
Los Angeles,CA,90012,488000,735.0,1.0,1.0
Los Angeles,CA,90012,2000000,5016.0,12.0,8.0
Los Angeles,CA,90012,599900,1348.0,2.0,2.0
Los Angeles,CA,90012,485000,1060.0,2.0,2.0
Los Angeles,CA,90012,1175000,1712.0,2.0,2.0
Los Angeles,CA,90012,619900,1042.0,2.0,2.0
Los Angeles,CA,90012,519000,735.0,1.0,1.0
Los Angeles,CA,90012,2797999,6060.0,0,NA
Los Angeles,CA,90012,1175000,3024.0,0,NA
Los Angeles,CA,90012,799000,1186.0,2.0,2.0
Los Angeles,CA,90012,629000,1509.0,2.0,3.0
Los Angeles,CA,90012,829000,1589.0,3.0,3.0
Los Angeles,CA,90012,488000,762.0,1.0,1.0
Los Angeles,CA,90012,1100000,1213.0,3.0,2.0
Los Angeles,CA,90012,670000,1042.0,2.0,2.0
Los Angeles,CA,90012,649000,1323.0,2.0,2.0
Los Angeles,CA,90012,1850000,3578.0,0,1.5
Los Angeles,CA,90012,999900,1213.0,3.0,2.0
Los Angeles,CA,90012,930000,3772.0,9.0,7.0
Los Angeles,CA,90012,NA,1372.0,2.0,2.0
Los Angeles,CA,90012,NA,1469.0,3.0,1.0
Los Angeles,CA,90012,NA,1444.0,2.0,2.0
Los Angeles,CA,90013,759000,1240.0,2.0,2.0
Los Angeles,CA,90013,550000,970.0,2.0,1.0
Los Angeles,CA,90013,1025000,1310.0,1.0,1.0
Los Angeles,CA,90013,675000,980.0,2.0,2.0
Los Angeles,CA,90013,559000,890.0,0,1.0
Los Angeles,CA,90013,815000,1240.0,2.0,2.0
Los Angeles,CA,90013,412000,860.0,1.0,1.0
Los Angeles,CA,90013,20000000,NA,NA,NA
Los Angeles,CA,90013,1640000,2330.0,2.0,2.0
Los Angeles,CA,90013,400000,720.0,0,1.0
Los Angeles,CA,90013,999000,1740.0,1.0,2.0
Los Angeles,CA,90013,1189000,1440.0,2.0,2.0
Los Angeles,CA,90013,789000,1240.0,2.0,2.0
Los Angeles,CA,90013,822000,1290.0,2.0,2.0
Los Angeles,CA,90014,1250000,1730.0,2.0,2.0
Los Angeles,CA,90014,999000,1500.0,1.0,1.0
Los Angeles,CA,90014,3880000,3320.0,2.0,2.75
Los Angeles,CA,90017,654000,910.0,2.0,1.0
Los Angeles,CA,90012,500000,1040.0,0,1.0
Los Angeles,CA,90017,559000,750.0,1.0,1.0
Los Angeles,CA,90017,530000,750.0,1.0,1.0
Los Angeles,CA,90015,1195000,NA,NA,NA
Los Angeles,CA,90012,608000,870.0,1.0,1.0
Los Angeles,CA,90021,2150000,1900.0,1.0,3.0
Los Angeles,CA,90015,1250000,1120.0,1.0,2.0
Los Angeles,CA,90015,1195000,NA,NA,NA
Los Angeles,CA,90015,1250000,1120.0,1.0,2.0
Los Angeles,CA,90015,579000,790.0,1.0,1.0
Los Angeles,CA,90015,1125000,1020.0,1.0,2.0
Los Angeles,CA,90015,339000,650.0,1.0,1.0
Los Angeles,CA,90015,2600000,2268.0,2.0,2.0
Los Angeles,CA,90015,645000,908.0,1.0,1.0
Los Angeles,CA,90015,749000,705.0,1.0,1.0
Los Angeles,CA,90015,625000,910.0,1.0,1.0
Los Angeles,CA,90015,1035000,1144.0,2.0,2.0
Los Angeles,CA,90015,1159158,1073.0,2.0,2.0
Los Angeles,CA,90015,830000,895.0,1.0,1.0
Los Angeles,CA,90015,20000000,190903.0,0,NA
Los Angeles,CA,90015,20000000,NA,NA,NA
Los Angeles,CA,90015,18000000,184705.0,0,NA
Los Angeles,CA,90015,579000,760.0,1.0,1.0
Los Angeles,CA,90015,1169000,1084.0,2.0,2.0
Los Angeles,CA,90015,510000,754.0,1.0,1.0
Los Angeles,CA,90015,1949000,1760.0,2.0,3.0
Los Angeles,CA,90015,1995000,1760.0,2.0,3.0
Los Angeles,CA,90015,859000,1748.0,1.0,2.0
Los Angeles,CA,90015,1431000,1356.0,2.0,2.0
Los Angeles,CA,90015,2600000,2268.0,2.0,3.0
Los Angeles,CA,90015,815000,895.0,1.0,1.0
Los Angeles,CA,90015,1431000,1360.0,2.0,2.0
Los Angeles,CA,90015,539000,754.0,1.0,1.0
Los Angeles,CA,90015,1500000,1329.0,2.0,2.0
Los Angeles,CA,90015,700000,1193.0,2.0,2.0
Los Angeles,CA,90015,1777000,1680.0,2.0,3.0
Los Angeles,CA,90015,485000,754.0,1.0,1.0
Los Angeles,CA,90015,680000,1320.0,2.0,2.0
Los Angeles,CA,90015,875000,1556.0,2.0,2.0
Los Angeles,CA,90015,750000,1020.0,2.0,2.0
Los Angeles,CA,90015,459500,650.0,1.0,1.0
Los Angeles,CA,90015,449000,926.0,1.0,1.0
Los Angeles,CA,90015,620000,760.0,1.0,1.0
Los Angeles,CA,90015,900000,4105.0,0,NA
Los Angeles,CA,90015,545000,754.0,1.0,1.0
Los Angeles,CA,90015,620000,880.0,1.0,1.0
Los Angeles,CA,90015,1472000,1356.0,2.0,2.0
Los Angeles,CA,90015,2850000,2273.0,2.0,3.0
Los Angeles,CA,90015,665000,1200.0,1.0,2.0
Los Angeles,CA,90015,875000,1218.0,3.0,1.0
Los Angeles,CA,90015,775000,6124.0,NA,NA
Los Angeles,CA,90015,1090000,4460.0,4.0,5.0
Los Angeles,CA,90015,1875000,1730.0,2.0,3.0
Los Angeles,CA,90015,534000,800.0,1.0,1.0
Los Angeles,CA,90015,599000,1100.0,1.0,1.0
Los Angeles,CA,90015,749000,705.0,1.0,1.0
Los Angeles,CA,90015,525000,754.0,1.0,1.0
Los Angeles,CA,90015,1500000,1500.0,2.0,2.0
Los Angeles,CA,90015,483000,650.0,1.0,1.0
Los Angeles,CA,90015,659000,900.0,1.0,1.0
Los Angeles,CA,90015,847000,1474.0,2.0,2.0
Los Angeles,CA,90015,2600000,2268.0,2.0,3.0
Los Angeles,CA,90015,4752000,3960.0,3.0,4.0
Los Angeles,CA,90015,7900000,4170.0,3.0,4.0
Los Angeles,CA,90015,474000,660.0,1.0,1.0
Los Angeles,CA,90015,850000,2700.0,0,NA
Los Angeles,CA,90015,1290000,3542.0,6.0,2.0
Los Angeles,CA,90015,1350000,2070.0,2.0,2.0
Los Angeles,CA,90015,640000,886.0,1.0,1.0
Los Angeles,CA,90015,1315000,1200.0,1.0,2.0
Los Angeles,CA,90015,1190000,3872.0,8.0,4.0
Los Angeles,CA,90015,1389000,1240.0,1.0,2.0
LOS ANGELES,CA,90015,1699000,2647.0,2.0,3.0
Los Angeles,CA,90015,1950000,1700.0,2.0,3.0
Los Angeles,CA,90015,1899000,1718.0,2.0,3.0
Los Angeles,CA,90015,675000,1120.0,1.0,1.0
Los Angeles,CA,90015,1850000,1920.0,2.0,3.0
Los Angeles,CA,90015,1400000,1220.0,1.0,2.0
Los Angeles,CA,90015,649900,860.0,1.0,1.0
Los Angeles,CA,90015,1298000,1160.0,1.0,2.0
Los Angeles,CA,90015,689000,840.0,1.0,1.0
Los Angeles,CA,90015,6800000,4299.0,3.0,3.5
Los Angeles,CA,90015,749900,1200.0,1.0,2.0
Los Angeles,CA,90015,1185000,1100.0,1.0,2.0
Los Angeles,CA,90015,1395000,1280.0,1.0,2.0
Los Angeles,CA,90015,1099000,1159.0,2.0,2.0
